agent_type,subject_ID,modelrun_ID,game_name,game_level,episode_number,event_name,count
DDQN,NA,NA,aliens,0,62,"('alienBlue', 'sam')",1
DDQN,NA,NA,aliens,0,62,"('portalSlow', 'sam')",1
DDQN,NA,NA,aliens,0,62,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,0,63,"('alienBlue', 'portalSlow')",82
DDQN,NA,NA,aliens,0,63,"('avatar', 'sam')",17
DDQN,NA,NA,aliens,0,63,"('base', 'sam')",13
DDQN,NA,NA,aliens,0,63,"('alienBlue', 'bomb')",23
DDQN,NA,NA,aliens,0,63,"('base', 'bomb')",12
DDQN,NA,NA,aliens,0,63,"('ENDOFSCREEN', 'sam')",4
DDQN,NA,NA,aliens,0,63,"('ENDOFSCREEN', 'alienBlue')",7
DDQN,NA,NA,aliens,0,63,"('ENDOFSCREEN', 'avatar')",31
DDQN,NA,NA,aliens,0,63,"('ENDOFSCREEN', 'bomb')",5
DDQN,NA,NA,aliens,0,63,"('alienBlue', 'sam')",2
DDQN,NA,NA,aliens,0,63,"('bomb', 'sam')",1
DDQN,NA,NA,aliens,0,63,"('portalSlow', 'sam')",1
DDQN,NA,NA,aliens,0,63,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,0,64,"('alienBlue', 'portalSlow')",129
DDQN,NA,NA,aliens,0,64,"('avatar', 'sam')",43
DDQN,NA,NA,aliens,0,64,"('base', 'sam')",7
DDQN,NA,NA,aliens,0,64,"('ENDOFSCREEN', 'sam')",35
DDQN,NA,NA,aliens,0,64,"('alienBlue', 'bomb')",60
DDQN,NA,NA,aliens,0,64,"('base', 'bomb')",24
DDQN,NA,NA,aliens,0,64,"('ENDOFSCREEN', 'bomb')",28
DDQN,NA,NA,aliens,0,64,"('ENDOFSCREEN', 'alienBlue')",31
DDQN,NA,NA,aliens,0,64,"('ENDOFSCREEN', 'avatar')",171
DDQN,NA,NA,aliens,0,64,"('alienBlue', 'sam')",20
DDQN,NA,NA,aliens,0,64,"('portalSlow', 'sam')",10
DDQN,NA,NA,aliens,1,65,"('alienGreen', 'portalFast')",117
DDQN,NA,NA,aliens,1,65,"('avatar', 'sam')",11
DDQN,NA,NA,aliens,1,65,"('base', 'sam')",4
DDQN,NA,NA,aliens,1,65,"('ENDOFSCREEN', 'sam')",7
DDQN,NA,NA,aliens,1,65,"('ENDOFSCREEN', 'avatar')",26
DDQN,NA,NA,aliens,1,65,"('alienGreen', 'bomb')",37
DDQN,NA,NA,aliens,1,65,"('base', 'bomb')",17
DDQN,NA,NA,aliens,1,65,"('alienGreen', 'sam')",3
DDQN,NA,NA,aliens,1,65,"('ENDOFSCREEN', 'alienGreen')",16
DDQN,NA,NA,aliens,1,65,"('ENDOFSCREEN', 'bomb')",5
DDQN,NA,NA,aliens,1,65,"('alienGreen', 'base')",1
DDQN,NA,NA,aliens,1,65,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,1,66,"('alienGreen', 'portalFast')",117
DDQN,NA,NA,aliens,1,66,"('avatar', 'sam')",25
DDQN,NA,NA,aliens,1,66,"('base', 'sam')",7
DDQN,NA,NA,aliens,1,66,"('alienGreen', 'bomb')",46
DDQN,NA,NA,aliens,1,66,"('base', 'bomb')",18
DDQN,NA,NA,aliens,1,66,"('ENDOFSCREEN', 'sam')",18
DDQN,NA,NA,aliens,1,66,"('ENDOFSCREEN', 'bomb')",13
DDQN,NA,NA,aliens,1,66,"('ENDOFSCREEN', 'alienGreen')",28
DDQN,NA,NA,aliens,1,66,"('alienGreen', 'sam')",16
DDQN,NA,NA,aliens,1,66,"('alienGreen', 'base')",3
DDQN,NA,NA,aliens,1,66,"('bomb', 'sam')",4
DDQN,NA,NA,aliens,1,66,"('ENDOFSCREEN', 'avatar')",68
DDQN,NA,NA,aliens,1,66,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,1,67,"('alienGreen', 'portalFast')",119
DDQN,NA,NA,aliens,1,67,"('avatar', 'sam')",12
DDQN,NA,NA,aliens,1,67,"('base', 'sam')",6
DDQN,NA,NA,aliens,1,67,"('ENDOFSCREEN', 'avatar')",61
DDQN,NA,NA,aliens,1,67,"('alienGreen', 'bomb')",37
DDQN,NA,NA,aliens,1,67,"('base', 'bomb')",20
DDQN,NA,NA,aliens,1,67,"('ENDOFSCREEN', 'alienGreen')",21
DDQN,NA,NA,aliens,1,67,"('ENDOFSCREEN', 'sam')",6
DDQN,NA,NA,aliens,1,67,"('ENDOFSCREEN', 'bomb')",12
DDQN,NA,NA,aliens,1,67,"('alienGreen', 'sam')",6
DDQN,NA,NA,aliens,1,67,"('alienGreen', 'base')",3
DDQN,NA,NA,aliens,1,67,"('portalFast', 'sam')",1
DDQN,NA,NA,aliens,1,67,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,1,68,"('alienGreen', 'portalFast')",52
DDQN,NA,NA,aliens,1,68,"('avatar', 'sam')",3
DDQN,NA,NA,aliens,1,68,"('ENDOFSCREEN', 'sam')",2
DDQN,NA,NA,aliens,1,68,"('alienGreen', 'bomb')",6
DDQN,NA,NA,aliens,1,68,"('base', 'bomb')",4
DDQN,NA,NA,aliens,1,68,"('base', 'sam')",1
DDQN,NA,NA,aliens,1,68,"('ENDOFSCREEN', 'avatar')",1
DDQN,NA,NA,aliens,1,68,"('ENDOFSCREEN', 'bomb')",1
DDQN,NA,NA,aliens,1,68,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,1,69,"('alienGreen', 'portalFast')",119
DDQN,NA,NA,aliens,1,69,"('avatar', 'sam')",12
DDQN,NA,NA,aliens,1,69,"('base', 'sam')",2
DDQN,NA,NA,aliens,1,69,"('ENDOFSCREEN', 'avatar')",48
DDQN,NA,NA,aliens,1,69,"('ENDOFSCREEN', 'sam')",10
DDQN,NA,NA,aliens,1,69,"('alienGreen', 'bomb')",77
DDQN,NA,NA,aliens,1,69,"('base', 'bomb')",27
DDQN,NA,NA,aliens,1,69,"('ENDOFSCREEN', 'alienGreen')",39
DDQN,NA,NA,aliens,1,69,"('ENDOFSCREEN', 'bomb')",20
DDQN,NA,NA,aliens,1,69,"('alienGreen', 'sam')",6
DDQN,NA,NA,aliens,1,69,"('alienGreen', 'base')",5
DDQN,NA,NA,aliens,1,69,"('bomb', 'sam')",1
DDQN,NA,NA,aliens,1,69,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,1,70,"('alienGreen', 'portalFast')",96
DDQN,NA,NA,aliens,1,70,"('avatar', 'sam')",4
DDQN,NA,NA,aliens,1,70,"('base', 'sam')",3
DDQN,NA,NA,aliens,1,70,"('ENDOFSCREEN', 'sam')",1
DDQN,NA,NA,aliens,1,70,"('ENDOFSCREEN', 'avatar')",22
DDQN,NA,NA,aliens,1,70,"('alienGreen', 'bomb')",19
DDQN,NA,NA,aliens,1,70,"('base', 'bomb')",14
DDQN,NA,NA,aliens,1,70,"('ENDOFSCREEN', 'alienGreen')",7
DDQN,NA,NA,aliens,1,70,"('ENDOFSCREEN', 'bomb')",2
DDQN,NA,NA,aliens,1,70,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,1,71,"('alienGreen', 'portalFast')",105
DDQN,NA,NA,aliens,1,71,"('avatar', 'sam')",23
DDQN,NA,NA,aliens,1,71,"('base', 'sam')",5
DDQN,NA,NA,aliens,1,71,"('alienGreen', 'bomb')",68
DDQN,NA,NA,aliens,1,71,"('base', 'bomb')",31
DDQN,NA,NA,aliens,1,71,"('ENDOFSCREEN', 'avatar')",57
DDQN,NA,NA,aliens,1,71,"('ENDOFSCREEN', 'sam')",17
DDQN,NA,NA,aliens,1,71,"('ENDOFSCREEN', 'alienGreen')",38
DDQN,NA,NA,aliens,1,71,"('ENDOFSCREEN', 'bomb')",24
DDQN,NA,NA,aliens,1,71,"('portalFast', 'sam')",4
DDQN,NA,NA,aliens,1,71,"('alienGreen', 'sam')",13
DDQN,NA,NA,aliens,1,71,"('bomb', 'sam')",8
DDQN,NA,NA,aliens,1,71,"('alienGreen', 'base')",1
DDQN,NA,NA,aliens,1,71,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,1,72,"('alienGreen', 'portalFast')",119
DDQN,NA,NA,aliens,1,72,"('alienGreen', 'bomb')",54
DDQN,NA,NA,aliens,1,72,"('base', 'bomb')",18
DDQN,NA,NA,aliens,1,72,"('ENDOFSCREEN', 'alienGreen')",21
DDQN,NA,NA,aliens,1,72,"('avatar', 'sam')",3
DDQN,NA,NA,aliens,1,72,"('base', 'sam')",2
DDQN,NA,NA,aliens,1,72,"('ENDOFSCREEN', 'bomb')",10
DDQN,NA,NA,aliens,1,72,"('ENDOFSCREEN', 'avatar')",26
DDQN,NA,NA,aliens,1,72,"('alienGreen', 'base')",3
DDQN,NA,NA,aliens,1,72,"('ENDOFSCREEN', 'sam')",1
DDQN,NA,NA,aliens,1,72,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,1,73,"('alienGreen', 'portalFast')",117
DDQN,NA,NA,aliens,1,73,"('alienGreen', 'bomb')",54
DDQN,NA,NA,aliens,1,73,"('ENDOFSCREEN', 'bomb')",12
DDQN,NA,NA,aliens,1,73,"('ENDOFSCREEN', 'avatar')",29
DDQN,NA,NA,aliens,1,73,"('base', 'bomb')",25
DDQN,NA,NA,aliens,1,73,"('avatar', 'sam')",8
DDQN,NA,NA,aliens,1,73,"('ENDOFSCREEN', 'sam')",6
DDQN,NA,NA,aliens,1,73,"('alienGreen', 'sam')",5
DDQN,NA,NA,aliens,1,73,"('ENDOFSCREEN', 'alienGreen')",20
DDQN,NA,NA,aliens,1,73,"('base', 'sam')",2
DDQN,NA,NA,aliens,1,73,"('alienGreen', 'base')",1
DDQN,NA,NA,aliens,1,73,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,1,74,"('alienGreen', 'portalFast')",113
DDQN,NA,NA,aliens,1,74,"('avatar', 'sam')",7
DDQN,NA,NA,aliens,1,74,"('base', 'sam')",2
DDQN,NA,NA,aliens,1,74,"('ENDOFSCREEN', 'avatar')",12
DDQN,NA,NA,aliens,1,74,"('ENDOFSCREEN', 'sam')",5
DDQN,NA,NA,aliens,1,74,"('alienGreen', 'bomb')",26
DDQN,NA,NA,aliens,1,74,"('base', 'bomb')",12
DDQN,NA,NA,aliens,1,74,"('ENDOFSCREEN', 'bomb')",4
DDQN,NA,NA,aliens,1,74,"('ENDOFSCREEN', 'alienGreen')",9
DDQN,NA,NA,aliens,1,74,"('alienGreen', 'sam')",2
DDQN,NA,NA,aliens,1,74,"('alienGreen', 'base')",2
DDQN,NA,NA,aliens,1,74,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,1,75,"('alienGreen', 'portalFast')",119
DDQN,NA,NA,aliens,1,75,"('avatar', 'sam')",7
DDQN,NA,NA,aliens,1,75,"('ENDOFSCREEN', 'sam')",4
DDQN,NA,NA,aliens,1,75,"('base', 'sam')",3
DDQN,NA,NA,aliens,1,75,"('ENDOFSCREEN', 'avatar')",17
DDQN,NA,NA,aliens,1,75,"('alienGreen', 'bomb')",35
DDQN,NA,NA,aliens,1,75,"('base', 'bomb')",18
DDQN,NA,NA,aliens,1,75,"('ENDOFSCREEN', 'alienGreen')",14
DDQN,NA,NA,aliens,1,75,"('ENDOFSCREEN', 'bomb')",3
DDQN,NA,NA,aliens,1,75,"('alienGreen', 'sam')",1
DDQN,NA,NA,aliens,1,75,"('alienGreen', 'base')",3
DDQN,NA,NA,aliens,1,75,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,1,76,"('alienGreen', 'portalFast')",119
DDQN,NA,NA,aliens,1,76,"('avatar', 'sam')",7
DDQN,NA,NA,aliens,1,76,"('base', 'sam')",1
DDQN,NA,NA,aliens,1,76,"('alienGreen', 'bomb')",58
DDQN,NA,NA,aliens,1,76,"('base', 'bomb')",23
DDQN,NA,NA,aliens,1,76,"('ENDOFSCREEN', 'avatar')",20
DDQN,NA,NA,aliens,1,76,"('ENDOFSCREEN', 'sam')",5
DDQN,NA,NA,aliens,1,76,"('ENDOFSCREEN', 'alienGreen')",22
DDQN,NA,NA,aliens,1,76,"('ENDOFSCREEN', 'bomb')",16
DDQN,NA,NA,aliens,1,76,"('alienGreen', 'sam')",2
DDQN,NA,NA,aliens,1,76,"('alienGreen', 'base')",1
DDQN,NA,NA,aliens,1,76,"('bomb', 'sam')",1
DDQN,NA,NA,aliens,1,76,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,1,77,"('alienGreen', 'portalFast')",117
DDQN,NA,NA,aliens,1,77,"('avatar', 'sam')",34
DDQN,NA,NA,aliens,1,77,"('alienGreen', 'bomb')",66
DDQN,NA,NA,aliens,1,77,"('base', 'bomb')",26
DDQN,NA,NA,aliens,1,77,"('ENDOFSCREEN', 'sam')",26
DDQN,NA,NA,aliens,1,77,"('base', 'sam')",7
DDQN,NA,NA,aliens,1,77,"('ENDOFSCREEN', 'avatar')",11
DDQN,NA,NA,aliens,1,77,"('alienGreen', 'sam')",16
DDQN,NA,NA,aliens,1,77,"('ENDOFSCREEN', 'alienGreen')",36
DDQN,NA,NA,aliens,1,77,"('ENDOFSCREEN', 'bomb')",15
DDQN,NA,NA,aliens,1,77,"('alienGreen', 'base')",2
DDQN,NA,NA,aliens,1,77,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,1,78,"('alienGreen', 'portalFast')",115
DDQN,NA,NA,aliens,1,78,"('avatar', 'sam')",27
DDQN,NA,NA,aliens,1,78,"('ENDOFSCREEN', 'sam')",17
DDQN,NA,NA,aliens,1,78,"('base', 'sam')",9
DDQN,NA,NA,aliens,1,78,"('ENDOFSCREEN', 'avatar')",8
DDQN,NA,NA,aliens,1,78,"('alienGreen', 'bomb')",37
DDQN,NA,NA,aliens,1,78,"('base', 'bomb')",18
DDQN,NA,NA,aliens,1,78,"('ENDOFSCREEN', 'bomb')",14
DDQN,NA,NA,aliens,1,78,"('alienGreen', 'sam')",15
DDQN,NA,NA,aliens,1,78,"('ENDOFSCREEN', 'alienGreen')",11
DDQN,NA,NA,aliens,1,78,"('alienGreen', 'base')",2
DDQN,NA,NA,aliens,1,78,"('bomb', 'sam')",1
DDQN,NA,NA,aliens,1,78,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,1,79,"('alienGreen', 'portalFast')",78
DDQN,NA,NA,aliens,1,79,"('alienGreen', 'bomb')",13
DDQN,NA,NA,aliens,1,79,"('base', 'bomb')",9
DDQN,NA,NA,aliens,1,79,"('avatar', 'sam')",7
DDQN,NA,NA,aliens,1,79,"('base', 'sam')",4
DDQN,NA,NA,aliens,1,79,"('ENDOFSCREEN', 'sam')",3
DDQN,NA,NA,aliens,1,79,"('ENDOFSCREEN', 'avatar')",3
DDQN,NA,NA,aliens,1,79,"('ENDOFSCREEN', 'alienGreen')",3
DDQN,NA,NA,aliens,1,79,"('alienGreen', 'sam')",2
DDQN,NA,NA,aliens,1,79,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,1,80,"('alienGreen', 'portalFast')",117
DDQN,NA,NA,aliens,1,80,"('avatar', 'sam')",39
DDQN,NA,NA,aliens,1,80,"('base', 'sam')",9
DDQN,NA,NA,aliens,1,80,"('ENDOFSCREEN', 'sam')",30
DDQN,NA,NA,aliens,1,80,"('alienGreen', 'bomb')",70
DDQN,NA,NA,aliens,1,80,"('base', 'bomb')",23
DDQN,NA,NA,aliens,1,80,"('ENDOFSCREEN', 'bomb')",31
DDQN,NA,NA,aliens,1,80,"('ENDOFSCREEN', 'alienGreen')",41
DDQN,NA,NA,aliens,1,80,"('alienGreen', 'sam')",16
DDQN,NA,NA,aliens,1,80,"('alienGreen', 'base')",1
DDQN,NA,NA,aliens,1,80,"('ENDOFSCREEN', 'avatar')",37
DDQN,NA,NA,aliens,1,80,"('bomb', 'sam')",3
DDQN,NA,NA,aliens,1,80,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,1,81,"('alienGreen', 'portalFast')",119
DDQN,NA,NA,aliens,1,81,"('alienGreen', 'bomb')",66
DDQN,NA,NA,aliens,1,81,"('base', 'bomb')",26
DDQN,NA,NA,aliens,1,81,"('avatar', 'sam')",9
DDQN,NA,NA,aliens,1,81,"('base', 'sam')",2
DDQN,NA,NA,aliens,1,81,"('ENDOFSCREEN', 'avatar')",45
DDQN,NA,NA,aliens,1,81,"('ENDOFSCREEN', 'sam')",7
DDQN,NA,NA,aliens,1,81,"('ENDOFSCREEN', 'bomb')",16
DDQN,NA,NA,aliens,1,81,"('ENDOFSCREEN', 'alienGreen')",30
DDQN,NA,NA,aliens,1,81,"('alienGreen', 'sam')",2
DDQN,NA,NA,aliens,1,81,"('alienGreen', 'base')",4
DDQN,NA,NA,aliens,1,81,"('bomb', 'sam')",1
DDQN,NA,NA,aliens,1,81,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,1,82,"('alienGreen', 'portalFast')",117
DDQN,NA,NA,aliens,1,82,"('avatar', 'sam')",14
DDQN,NA,NA,aliens,1,82,"('ENDOFSCREEN', 'sam')",10
DDQN,NA,NA,aliens,1,82,"('alienGreen', 'bomb')",54
DDQN,NA,NA,aliens,1,82,"('ENDOFSCREEN', 'avatar')",34
DDQN,NA,NA,aliens,1,82,"('base', 'bomb')",21
DDQN,NA,NA,aliens,1,82,"('ENDOFSCREEN', 'bomb')",10
DDQN,NA,NA,aliens,1,82,"('ENDOFSCREEN', 'alienGreen')",27
DDQN,NA,NA,aliens,1,82,"('alienGreen', 'sam')",5
DDQN,NA,NA,aliens,1,82,"('base', 'sam')",4
DDQN,NA,NA,aliens,1,82,"('alienGreen', 'base')",4
DDQN,NA,NA,aliens,1,82,"('bomb', 'sam')",1
DDQN,NA,NA,aliens,1,82,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,1,83,"('alienGreen', 'portalFast')",117
DDQN,NA,NA,aliens,1,83,"('alienGreen', 'bomb')",26
DDQN,NA,NA,aliens,1,83,"('avatar', 'sam')",6
DDQN,NA,NA,aliens,1,83,"('base', 'sam')",4
DDQN,NA,NA,aliens,1,83,"('base', 'bomb')",16
DDQN,NA,NA,aliens,1,83,"('ENDOFSCREEN', 'alienGreen')",11
DDQN,NA,NA,aliens,1,83,"('ENDOFSCREEN', 'avatar')",1
DDQN,NA,NA,aliens,1,83,"('alienGreen', 'sam')",1
DDQN,NA,NA,aliens,1,83,"('ENDOFSCREEN', 'sam')",2
DDQN,NA,NA,aliens,1,83,"('ENDOFSCREEN', 'bomb')",3
DDQN,NA,NA,aliens,1,83,"('alienGreen', 'base')",5
DDQN,NA,NA,aliens,1,83,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,1,84,"('alienGreen', 'portalFast')",119
DDQN,NA,NA,aliens,1,84,"('alienGreen', 'bomb')",51
DDQN,NA,NA,aliens,1,84,"('base', 'bomb')",18
DDQN,NA,NA,aliens,1,84,"('avatar', 'sam')",6
DDQN,NA,NA,aliens,1,84,"('ENDOFSCREEN', 'bomb')",16
DDQN,NA,NA,aliens,1,84,"('ENDOFSCREEN', 'sam')",3
DDQN,NA,NA,aliens,1,84,"('ENDOFSCREEN', 'alienGreen')",30
DDQN,NA,NA,aliens,1,84,"('base', 'sam')",3
DDQN,NA,NA,aliens,1,84,"('alienGreen', 'sam')",3
DDQN,NA,NA,aliens,1,84,"('alienGreen', 'base')",3
DDQN,NA,NA,aliens,1,84,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,1,85,"('alienGreen', 'portalFast')",119
DDQN,NA,NA,aliens,1,85,"('alienGreen', 'bomb')",106
DDQN,NA,NA,aliens,1,85,"('avatar', 'sam')",8
DDQN,NA,NA,aliens,1,85,"('base', 'sam')",3
DDQN,NA,NA,aliens,1,85,"('base', 'bomb')",29
DDQN,NA,NA,aliens,1,85,"('ENDOFSCREEN', 'avatar')",24
DDQN,NA,NA,aliens,1,85,"('ENDOFSCREEN', 'alienGreen')",40
DDQN,NA,NA,aliens,1,85,"('ENDOFSCREEN', 'bomb')",26
DDQN,NA,NA,aliens,1,85,"('alienGreen', 'base')",4
DDQN,NA,NA,aliens,1,85,"('alienGreen', 'sam')",4
DDQN,NA,NA,aliens,1,85,"('ENDOFSCREEN', 'sam')",5
DDQN,NA,NA,aliens,1,85,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,1,86,"('alienGreen', 'portalFast')",119
DDQN,NA,NA,aliens,1,86,"('alienGreen', 'bomb')",110
DDQN,NA,NA,aliens,1,86,"('base', 'bomb')",28
DDQN,NA,NA,aliens,1,86,"('ENDOFSCREEN', 'bomb')",36
DDQN,NA,NA,aliens,1,86,"('ENDOFSCREEN', 'alienGreen')",61
DDQN,NA,NA,aliens,1,86,"('avatar', 'sam')",11
DDQN,NA,NA,aliens,1,86,"('alienGreen', 'sam')",8
DDQN,NA,NA,aliens,1,86,"('ENDOFSCREEN', 'sam')",8
DDQN,NA,NA,aliens,1,86,"('alienGreen', 'base')",2
DDQN,NA,NA,aliens,1,86,"('base', 'sam')",2
DDQN,NA,NA,aliens,1,86,"('ENDOFSCREEN', 'avatar')",54
DDQN,NA,NA,aliens,1,86,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,1,87,"('alienGreen', 'portalFast')",114
DDQN,NA,NA,aliens,1,87,"('avatar', 'sam')",12
DDQN,NA,NA,aliens,1,87,"('base', 'sam')",7
DDQN,NA,NA,aliens,1,87,"('alienGreen', 'bomb')",23
DDQN,NA,NA,aliens,1,87,"('base', 'bomb')",11
DDQN,NA,NA,aliens,1,87,"('ENDOFSCREEN', 'sam')",4
DDQN,NA,NA,aliens,1,87,"('ENDOFSCREEN', 'alienGreen')",10
DDQN,NA,NA,aliens,1,87,"('alienGreen', 'sam')",2
DDQN,NA,NA,aliens,1,87,"('ENDOFSCREEN', 'avatar')",12
DDQN,NA,NA,aliens,1,87,"('ENDOFSCREEN', 'bomb')",3
DDQN,NA,NA,aliens,1,87,"('bomb', 'sam')",1
DDQN,NA,NA,aliens,1,87,"('portalFast', 'sam')",1
DDQN,NA,NA,aliens,1,87,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,1,88,"('alienGreen', 'portalFast')",117
DDQN,NA,NA,aliens,1,88,"('avatar', 'sam')",22
DDQN,NA,NA,aliens,1,88,"('base', 'sam')",9
DDQN,NA,NA,aliens,1,88,"('alienGreen', 'bomb')",50
DDQN,NA,NA,aliens,1,88,"('ENDOFSCREEN', 'sam')",12
DDQN,NA,NA,aliens,1,88,"('base', 'bomb')",19
DDQN,NA,NA,aliens,1,88,"('ENDOFSCREEN', 'bomb')",14
DDQN,NA,NA,aliens,1,88,"('ENDOFSCREEN', 'alienGreen')",29
DDQN,NA,NA,aliens,1,88,"('alienGreen', 'sam')",9
DDQN,NA,NA,aliens,1,88,"('alienGreen', 'base')",5
DDQN,NA,NA,aliens,1,88,"('ENDOFSCREEN', 'avatar')",42
DDQN,NA,NA,aliens,1,88,"('bomb', 'sam')",2
DDQN,NA,NA,aliens,1,88,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,1,89,"('alienGreen', 'portalFast')",119
DDQN,NA,NA,aliens,1,89,"('avatar', 'sam')",11
DDQN,NA,NA,aliens,1,89,"('base', 'sam')",6
DDQN,NA,NA,aliens,1,89,"('ENDOFSCREEN', 'sam')",5
DDQN,NA,NA,aliens,1,89,"('ENDOFSCREEN', 'avatar')",13
DDQN,NA,NA,aliens,1,89,"('alienGreen', 'bomb')",69
DDQN,NA,NA,aliens,1,89,"('ENDOFSCREEN', 'bomb')",23
DDQN,NA,NA,aliens,1,89,"('base', 'bomb')",25
DDQN,NA,NA,aliens,1,89,"('ENDOFSCREEN', 'alienGreen')",28
DDQN,NA,NA,aliens,1,89,"('alienGreen', 'base')",4
DDQN,NA,NA,aliens,1,89,"('alienGreen', 'sam')",2
DDQN,NA,NA,aliens,1,89,"('bomb', 'sam')",1
DDQN,NA,NA,aliens,1,89,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,1,90,"('alienGreen', 'portalFast')",90
DDQN,NA,NA,aliens,1,90,"('avatar', 'sam')",4
DDQN,NA,NA,aliens,1,90,"('base', 'sam')",1
DDQN,NA,NA,aliens,1,90,"('alienGreen', 'bomb')",18
DDQN,NA,NA,aliens,1,90,"('base', 'bomb')",12
DDQN,NA,NA,aliens,1,90,"('ENDOFSCREEN', 'avatar')",47
DDQN,NA,NA,aliens,1,90,"('ENDOFSCREEN', 'alienGreen')",6
DDQN,NA,NA,aliens,1,90,"('ENDOFSCREEN', 'sam')",2
DDQN,NA,NA,aliens,1,90,"('ENDOFSCREEN', 'bomb')",2
DDQN,NA,NA,aliens,1,90,"('bomb', 'sam')",2
DDQN,NA,NA,aliens,1,90,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,1,91,"('alienGreen', 'portalFast')",73
DDQN,NA,NA,aliens,1,91,"('alienGreen', 'bomb')",9
DDQN,NA,NA,aliens,1,91,"('base', 'bomb')",4
DDQN,NA,NA,aliens,1,91,"('ENDOFSCREEN', 'avatar')",47
DDQN,NA,NA,aliens,1,91,"('ENDOFSCREEN', 'alienGreen')",2
DDQN,NA,NA,aliens,1,91,"('avatar', 'sam')",1
DDQN,NA,NA,aliens,1,91,"('ENDOFSCREEN', 'bomb')",1
DDQN,NA,NA,aliens,1,91,"('alienGreen', 'sam')",2
DDQN,NA,NA,aliens,1,91,"('bomb', 'sam')",1
DDQN,NA,NA,aliens,1,91,"('ENDOFSCREEN', 'sam')",1
DDQN,NA,NA,aliens,1,91,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,1,92,"('alienGreen', 'portalFast')",119
DDQN,NA,NA,aliens,1,92,"('alienGreen', 'bomb')",57
DDQN,NA,NA,aliens,1,92,"('base', 'bomb')",25
DDQN,NA,NA,aliens,1,92,"('avatar', 'sam')",10
DDQN,NA,NA,aliens,1,92,"('base', 'sam')",2
DDQN,NA,NA,aliens,1,92,"('ENDOFSCREEN', 'avatar')",60
DDQN,NA,NA,aliens,1,92,"('ENDOFSCREEN', 'sam')",8
DDQN,NA,NA,aliens,1,92,"('ENDOFSCREEN', 'bomb')",13
DDQN,NA,NA,aliens,1,92,"('ENDOFSCREEN', 'alienGreen')",33
DDQN,NA,NA,aliens,1,92,"('alienGreen', 'sam')",2
DDQN,NA,NA,aliens,1,92,"('alienGreen', 'base')",1
DDQN,NA,NA,aliens,1,92,"('bomb', 'sam')",1
DDQN,NA,NA,aliens,1,92,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,1,93,"('alienGreen', 'portalFast')",119
DDQN,NA,NA,aliens,1,93,"('avatar', 'sam')",5
DDQN,NA,NA,aliens,1,93,"('base', 'sam')",2
DDQN,NA,NA,aliens,1,93,"('alienGreen', 'bomb')",31
DDQN,NA,NA,aliens,1,93,"('base', 'bomb')",15
DDQN,NA,NA,aliens,1,93,"('ENDOFSCREEN', 'avatar')",110
DDQN,NA,NA,aliens,1,93,"('ENDOFSCREEN', 'sam')",3
DDQN,NA,NA,aliens,1,93,"('ENDOFSCREEN', 'alienGreen')",23
DDQN,NA,NA,aliens,1,93,"('ENDOFSCREEN', 'bomb')",6
DDQN,NA,NA,aliens,1,93,"('alienGreen', 'base')",2
DDQN,NA,NA,aliens,1,93,"('alienGreen', 'sam')",1
DDQN,NA,NA,aliens,1,93,"('avatar', 'bomb')",1
DDQN,NA,NA,aliens,1,94,"('alienGreen', 'portalFast')",117
DDQN,NA,NA,aliens,1,94,"('avatar', 'sam')",8
DDQN,NA,NA,aliens,1,94,"('base', 'sam')",1
DDQN,NA,NA,aliens,1,94,"('ENDOFSCREEN', 'avatar')",97
DDQN,NA,NA,aliens,1,94,"('ENDOFSCREEN', 'sam')",7
DDQN,NA,NA,aliens,1,94,"('alienGreen', 'bomb')",30
